-1.071520979	-0.276626066
-1.658901011	-0.276626066
-0.744586487	-0.557340681
-0.64811865	-0.64811865
-0.64811865	-0.64811865
-1.23999878	-0.744586487
-1.423506525	-0.64811865
-0.848543665	-0.64811865
-0.962599015	-0.848543665
-0.358725103	-0.941982219
-1.222102832	-0.941982219
-0.03902965	-1.222102832
0.276626066	-1.222102832
-0.443320062	-1.222102832
-0.64811865	-0.962599015
-0.307511454	-0.962599015
-0.229036458	-0.387930275
0.744586487	0
0.962599015	0.848543665
1.090796768	1.673632239
1.423506525	2.122253868
1.658901011	2.109873651
1.658901011	2.109873651
-0.276626066	2.109873651
-1.407084811	1.658901011
-1.222102832	1.658901011
0	1.673632239
-0.075755618	1.423506525
-0.387930275	0.962599015
0.075755618	0.744586487
0.151949136	0.744586487
-0.151949136	0.470943393
-1.673632239	0.229036458
-1.658901011	0.03902965
-1.407084811	0.03902965
-2.109873651	-0.03902965
-2.109873651	-0.276626066
-2.109873651	-0.941982219
-2.122253868	-1.090796768
0.387930275	-1.23999878
0.075755618	-2.122253868
0.307511454	-1.673632239
0	-1.423506525
0.075755618	-1.23999878
0.229036458	-1.23999878
-2.109873651	-1.658901011
-1.658901011	-1.658901011
-1.658901011	-1.658901011
-1.658901011	-2.109873651
-1.407084811	-2.109873651
1.090796768	-2.122253868
1.423506525	-2.122253868
1.423506525	-1.423506525
1.423506525	-0.557340681
1.090796768	-0.229036458
1.23999878	0.151949136
0.470943393	0.229036458
-1.071520979	0.03902965
-0.941982219	0.03902965
-1.407084811	0.03902965
-1.222102832	0.03902965
-1.071520979	-0.03902965
-1.23999878	-0.151949136
-1.090796768	-0.151949136
-0.075755618	-0.229036458
-0.229036458	-0.229036458
0.387930275	0.151949136
0	0.744586487
0.557340681	1.090796768
1.071520979	1.071520979
0.443320062	1.071520979
2.109873651	0.623431132
2.109873651	0.623431132
2.109873651	0.721284088
2.122253868	0.744586487
1.673632239	0.962599015
2.122253868	1.090796768
1.673632239	1.673632239
1.423506525	1.673632239
0.962599015	1.423506525
1.23999878	1.090796768
0.531217964	0.941982219
-0.196353169	0.826592193
-0.826592193	0.358725103
-0.721284088	0.117327859
-0.826592193	0.117327859
0.307511454	0.075755618
0.962599015	0.307511454
0.848543665	0.307511454
1.090796768	0.387930275
0.848543665	0.744586487
0.387930275	0.64811865
-0.229036458	0.848543665
-1.407084811	0.623431132
-1.071520979	0.196353169
-1.071520979	0.276626066
-0.443320062	0.358725103
-0.941982219	0.196353169
-0.151949136	0.229036458
-0.151949136	0.075755618
-0.307511454	-0.229036458
-0.64811865	-0.744586487
-0.387930275	-1.23999878
-0.229036458	-0.64811865
-0.848543665	-0.744586487
-0.276626066	-0.826592193
0.117327859	-0.623431132
0.196353169	-0.531217964
-0.623431132	-0.531217964
-0.531217964	-0.276626066
-1.423506525	-0.387930275
-2.122253868	-0.470943393
-2.122253868	-0.64811865
-2.122253868	-1.423506525
-2.122253868	-1.673632239
-2.122253868	-2.122253868
-2.122253868	-2.122253868
-0.623431132	-2.109873651
0.03902965	-2.109873651
0.276626066	-2.109873651
0.443320062	-1.658901011
1.071520979	-1.658901011
0.64811865	-1.673632239
0	-1.090796768
0.387930275	-0.387930275
0.151949136	0
-0.151949136	-0.229036458
-0.557340681	-0.075755618
-0.744586487	0.387930275
-0.443320062	0.117327859
-0.826592193	0.03902965
-0.941982219	-0.117327859
-0.826592193	-0.117327859
-0.358725103	-0.276626066
0.151949136	-0.557340681
1.090796768	-0.470943393
0.744586487	-0.387930275
0.64811865	-0.744586487
0.307511454	-0.64811865
0.557340681	-0.64811865
0.307511454	-1.090796768
-1.222102832	-1.071520979
-0.721284088	-1.407084811
0.117327859	-1.407084811
0.358725103	-1.407084811
0.531217964	-1.222102832
-0.229036458	-1.090796768
0.229036458	-1.23999878
0.229036458	-1.090796768
0.848543665	-0.229036458
0.557340681	0.151949136
0.307511454	1.090796768
1.090796768	1.673632239
0.826592193	1.658901011
0.721284088	1.407084811
-0.358725103	1.407084811
-0.03902965	1.407084811
-0.721284088	1.407084811
0.075755618	1.090796768
-0.557340681	0.64811865
-0.744586487	0.557340681
-0.307511454	0.557340681
-0.229036458	0.151949136
0.151949136	0.151949136
-0.151949136	0.387930275
0.941982219	0.623431132
0.623431132	0.826592193
0.721284088	0.826592193
0.721284088	0.826592193
0.03902965	0.623431132
0.557340681	0.557340681
0.557340681	0.848543665
0.470943393	0.848543665
0.387930275	0.962599015
0.229036458	1.090796768
0.557340681	0.470943393
-0.075755618	0.229036458
-0.117327859	-0.358725103
-0.03902965	-0.531217964
-0.623431132	-0.276626066
-0.358725103	-0.276626066
-0.196353169	-0.276626066
-1.090796768	-0.557340681
-1.423506525	-0.64811865
-1.673632239	-1.090796768
-1.673632239	-1.673632239
-1.673632239	-1.673632239
-1.673632239	-1.673632239
-1.23999878	-1.423506525
-0.721284088	-1.222102832
-0.531217964	-0.941982219
-0.117327859	-0.941982219
-0.196353169	-1.071520979
-0.623431132	-1.071520979
-1.673632239	-1.090796768
-0.962599015	-1.23999878
-0.557340681	-1.423506525
-1.090796768	-1.090796768
-1.23999878	-1.090796768
-0.744586487	-0.962599015
-0.470943393	-0.64811865
-0.826592193	-0.721284088
-2.109873651	-0.623431132
-0.721284088	-0.721284088
-0.117327859	-0.721284088
0.358725103	-0.721284088
0.229036458	-0.848543665
0.151949136	-0.64811865
0.557340681	-0.64811865
0.470943393	-0.557340681
0.744586487	-0.387930275
0.64811865	-0.470943393
0.848543665	-0.470943393
